Index	Region, subregion, country or area *	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
237	Suriname	553.208	558.368	563.402	568.301	573.085	577.752	582.296	586.707	590.977	595.108	599.095	602.926	606.611	610.141	613.514	616.728	619.782	622.677	625.407	627.981	630.385	632.633	634.711	636.632	638.402	640.018	641.482	642.806	643.99	645.016	645.908	646.655	647.273	647.753	648.129	648.399	648.567	648.641	648.623	648.52	648.327	648.041	647.674	647.229	646.701	646.101	645.421	644.67	643.846	642.953	641.991	640.948	639.848	638.683	637.443	636.137	634.757	633.317	631.801	630.231	628.607	626.931	625.197	623.423	621.592	619.707	617.773	615.797	613.784	611.73	609.652	607.551	605.417	603.263	601.097	598.903	596.701	594.484	592.255	590.014	587.774	585.512	583.244	580.97	578.685	576.392
238	Uruguay	3431.552	3444.006	3456.75	3469.551	3482.156	3494.387	3506.138	3517.42	3528.274	3538.756	3548.938	3558.802	3568.29	3577.382	3586.061	3594.299	3602.074	3609.406	3616.268	3622.65	3628.564	3633.99	3638.941	3643.409	3647.413	3650.962	3654.061	3656.721	3658.931	3660.706	3662.036	3662.935	3663.42	3663.484	3663.147	3662.437	3661.346	3659.88	3658.046	3655.814	3653.202	3650.198	3646.805	3643.018	3638.857	3634.283	3629.328	3623.986	3618.251	3612.139	3605.651	3598.787	3591.572	3583.991	3576.072	3567.823	3559.246	3550.361	3541.175	3531.717	3521.998	3512.021	3501.813	3491.384	3480.747	3469.915	3458.919	3447.749	3436.416	3424.892	3413.165	3401.253	3389.162	3376.948	3364.639	3352.304	3339.93	3327.56	3315.171	3302.788	3290.405	3278.043	3265.703	3253.425	3241.254	3229.22
239	Venezuela (Bolivarian Republic of)	31155.134	31568.179	31977.065	32381.221	32779.868	33172.392	33558.483	33938.123	34311.467	34678.774	35040.206	35395.7	35744.932	36087.435	36422.582	36749.904	37069.158	37380.341	37683.426	37978.484	38265.561	38544.577	38815.424	39078.083	39332.531	39578.762	39816.784	40046.581	40268.072	40481.17	40685.814	40882.005	41069.83	41249.453	41421.114	41584.988	41741.193	41889.765	42030.781	42164.306	42290.397	42409.132	42520.616	42624.985	42722.369	42812.908	42896.655	42973.684	43044.085	43107.964	43165.379	43216.424	43261.106	43299.41	43331.241	43356.576	43375.445	43387.93	43394.034	43393.752	43387.097	43374.15	43355.049	43329.968	43299.155	43262.818	43221.114	43174.179	43122.217	43065.435	43004.034	42938.172	42868.036	42793.805	42715.653	42633.778	42548.333	42459.458	42367.324	42272.04	42173.762	42072.627	41968.764	41862.308	41753.393	41642.146
240	NORTHERN AMERICA	356003.541	358593.81	361207.811	363844.49	366496.802	369158.557	371831.167	374515.789	377204.514	379886.626	382552.713	385199.168	387822.371	390412.655	392958.962	395452.585	397888.967	400266.749	402584.872	404843.818	407044.282	409186.175	411269.704	413296.828	415270.358	417193.461	419067.79	420896.686	422687.354	424448.545	426187.589	427908.777	429614.177	431306.027	432985.692	434654.823	436315.119	437969.357	439621.349	441275.406	442934.582	444600.06	446271.19	447946.619	449623.914	451300.682	452975.584	454647.119	456312.214	457967.344	459609	461235.306	462843.646	464428.801	465984.687	467506.529	468991.759	470439.595	471849.392	473221.33	474555.598	475852.019	477110.347	478331.04	479514.745	480662.569	481775.308	482854.608	483903.562	484926.001	485925.249	486902.69	487859.741	488799.942	489727.291	490644.725	491553.581	492453.869	493344.549	494224.133	495091.14	495944.182	496782.118	497604.064	498409.37	499197.606
241	Bermuda	62.003	61.666	61.349	61.07	60.833	60.639	60.472	60.354	60.256	60.154	60.045	59.915	59.778	59.621	59.451	59.273	59.084	58.89	58.686	58.451	58.225	57.974	57.718	57.447	57.158	56.866	56.556	56.221	55.895	55.546	55.196	54.843	54.479	54.117	53.74	53.378	53.013	52.655	52.309	51.968	51.633	51.316	51.002	50.702	50.406	50.115	49.844	49.588	49.339	49.092	48.854	48.626	48.399	48.191	47.976	47.764	47.553	47.345	47.136	46.925	46.712	46.497	46.281	46.068	45.849	45.629	45.403	45.178	44.957	44.736	44.512	44.283	44.052	43.834	43.609	43.384	43.161	42.947	42.737	42.524	42.316	42.116	41.917	41.719	41.52	41.336
242	Canada	35949.709	36289.822	36624.199	36953.765	37279.811	37603.205	37924.162	38242.226	38556.901	38867.347	39172.922	39473.509	39768.996	40058.684	40341.729	40617.535	40885.845	41146.793	41400.585	41647.652	41888.356	42122.835	42351.232	42573.987	42791.656	43004.685	43213.307	43417.729	43618.491	43816.206	44011.31	44204.258	44395.028	44583.147	44767.833	44948.602	45125.391	45298.656	45469.06	45637.507	45804.729	45970.922	46136.128	46300.685	46464.936	46629.079	46793.233	46957.33	47121.208	47284.623	47447.273	47609.126	47769.972	47929.183	48085.97	48239.73	48390.182	48537.3	48681.08	48821.613	48958.954	49093.101	49223.994	49351.631	49476.023	49597.228	49715.305	49830.384	49942.755	50052.774	50160.738	50266.795	50371.039	50473.708	50575.053	50675.266	50774.464	50872.699	50969.976	51066.274	51161.563	51255.813	51348.999	51441.096	51532.103	51621.993
243	Greenland	56.377	56.412	56.48	56.565	56.673	56.772	56.883	56.994	57.09	57.171	57.242	57.283	57.301	57.297	57.275	57.228	57.171	57.093	56.995	56.887	56.761	56.617	56.471	56.302	56.137	55.942	55.745	55.55	55.343	55.126	54.915	54.691	54.468	54.247	54.027	53.801	53.597	53.387	53.173	52.971	52.77	52.577	52.386	52.202	52.017	51.834	51.649	51.476	51.286	51.107	50.928	50.742	50.557	50.37	50.177	49.984	49.79	49.59	49.381	49.178	48.972	48.765	48.554	48.347	48.131	47.919	47.708	47.503	47.292	47.086	46.883	46.678	46.477	46.276	46.081	45.891	45.693	45.502	45.314	45.122	44.94	44.755	44.572	44.387	44.204	44.029
244	Saint Pierre and Miquelon	6.29	6.305	6.32	6.342	6.375	6.407	6.454	6.504	6.553	6.609	6.658	6.708	6.755	6.794	6.842	6.879	6.921	6.958	6.996	7.038	7.068	7.105	7.133	7.163	7.191	7.216	7.234	7.258	7.283	7.295	7.315	7.323	7.338	7.352	7.367	7.379	7.384	7.395	7.4	7.406	7.419	7.421	7.421	7.427	7.425	7.429	7.43	7.434	7.43	7.434	7.437	7.432	7.429	7.423	7.422	7.42	7.413	7.41	7.407	7.399	7.389	7.384	7.374	7.372	7.356	7.348	7.336	7.331	7.319	7.311	7.295	7.289	7.28	7.259	7.252	7.237	7.224	7.215	7.201	7.183	7.171	7.159	7.143	7.126	7.111	7.092
245	United States of America	319929.162	322179.605	324459.463	326766.748	329093.11	331431.534	333783.196	336149.711	338523.714	340895.345	343255.846	345601.753	347929.541	350230.259	352493.665	354711.67	356879.946	358997.015	361061.61	363073.79	365033.872	366941.644	368797.15	370601.929	372358.216	374068.752	375734.948	377359.928	378950.342	380514.372	382058.853	383587.662	385102.864	386607.164	388102.725	389591.663	391075.734	392557.264	394039.407	395525.554	397018.031	398517.824	400024.253	401535.603	403049.13	404562.225	406073.428	407581.291	409082.951	410575.088	412054.508	413519.38	414967.289	416393.634	417793.142	419161.631	420496.821	421797.95	423064.388	424296.215	425493.571	426656.272	427784.144	428877.622	429937.386	430964.445	431959.556	432924.212	433861.239	434774.094	435665.821	436537.645	437390.893	438228.865	439055.296	439872.947	440683.039	441485.506	442279.321	443063.03	443835.15	444594.339	445339.487	446069.736	446784.432	447483.156
246	OCEANIA	39542.98	40117.432	40690.786	41261.212	41826.176	42383.789	42933.372	43475.805	44012.374	44545.042	45075.275	45603.462	46129.109	46651.605	47169.872	47683.184	48191.474	48695.011	49193.94	49688.468	50178.848	50665.07	51147.143	51625.488	52100.426	52572.33	53041.157	53506.858	53969.622	54429.598	54886.722	55341.136	55792.571	56240.34	56683.514	57121.455	57553.804	57980.643	58401.968	58817.887	59228.502	59633.705	60033.391	60427.607	60816.358	61199.627	61577.454	61949.775	62316.676	62678.332	63034.801	63386.095	63732.07	64072.65	64407.674	64737.015	65060.62	65378.412	65690.136	65995.495	66294.193	66586.249	66871.627	67150.35	67422.542	67688.301	67947.641	68200.585	68447.462	68688.477	68923.894	69153.878	69378.367	69597.587	69811.698	70020.803	70224.911	70424.014	70618.03	70806.796	70990.283	71168.288	71340.657	71507.317	71668.078	71822.801
247	Australia/New Zealand	28414.088	28786.681	29156.379	29521.845	29881.045	30232.597	30576.052	30912.154	31242.019	31567.35	31889.376	32208.545	32524.569	32836.956	33144.89	33447.845	33745.817	34039.245	34328.473	34613.987	34896.233	35175.363	35451.547	35725.223	35996.838	36266.813	36535.233	36802.18	37067.936	37332.804	37596.921	37860.452	38123.192	38384.384	38643.008	38898.302	39149.99	39398.185	39642.917	39884.433	40122.825	40358.131	40590.217	40819.168	41045.056	41267.976	41487.925	41704.945	41919.201	42130.816	42339.925	42546.557	42750.682	42952.333	43151.474	43348.087	43542.196	43733.762	43922.55	44108.306	44290.797	44470.007	44645.97	44818.7	44988.234	45154.647	45317.915	45478.137	45635.541	45790.467	45943.165	46093.708	46242.089	46388.385	46532.651	46674.898	46815.112	46953.231	47089.148	47222.736	47353.835	47482.296	47607.905	47730.455	47849.705	47965.416
248	Australia	23799.556	24125.848	24450.561	24772.247	25088.636	25398.177	25700.455	25996.287	26286.687	26573.232	26857.068	27138.61	27417.603	27693.68	27966.193	28234.742	28499.354	28760.433	29018.332	29273.531	29526.448	29777.258	30026.101	30273.354	30519.42	30764.641	31009.076	31252.803	31496.058	31739.106	31982.056	32225.028	32467.814	32709.66	32949.581	33186.818	33421.076	33652.432	33880.899	34106.656	34329.789	34550.281	34767.994	34982.925	35195.073	35404.457	35611.058	35814.913	36016.123	36214.816	36411.095	36604.991	36796.486	36985.644	37172.476	37357.006	37539.281	37719.288	37896.886	38071.907	38244.21	38413.784	38580.707	38745.05	38906.94	39066.484	39223.699	39378.635	39531.465	39682.43	39831.668	39979.245	40125.12	40269.29	40411.716	40552.333	40691.076	40827.875	40962.609	41095.166	41225.397	41353.126	41478.159	41600.256	41719.156	41834.586
249	New Zealand	4614.532	4660.833	4705.818	4749.598	4792.409	4834.42	4875.597	4915.867	4955.332	4994.118	5032.308	5069.935	5106.966	5143.276	5178.697	5213.103	5246.463	5278.812	5310.141	5340.456	5369.785	5398.105	5425.446	5451.869	5477.418	5502.172	5526.157	5549.377	5571.878	5593.698	5614.865	5635.424	5655.378	5674.724	5693.427	5711.484	5728.914	5745.753	5762.018	5777.777	5793.036	5807.85	5822.223	5836.243	5849.983	5863.519	5876.867	5890.032	5903.078	5916	5928.83	5941.566	5954.196	5966.689	5978.998	5991.081	6002.915	6014.474	6025.664	6036.399	6046.587	6056.223	6065.263	6073.65	6081.294	6088.163	6094.216	6099.502	6104.076	6108.037	6111.497	6114.463	6116.969	6119.095	6120.935	6122.565	6124.036	6125.356	6126.539	6127.57	6128.438	6129.17	6129.746	6130.199	6130.549	6130.83
250	Melanesia	9933.15	10126.249	10320.506	10515.806	10711.929	10908.734	11106.138	11304.126	11502.705	11701.834	11901.5	12101.623	12302.081	12502.847	12703.785	12904.782	13105.808	13306.713	13507.322	13707.462	13906.944	14105.666	14303.481	14500.358	14696.2	14890.921	15084.436	15276.644	15467.429	15656.615	15844.125	16029.795	16213.639	16395.672	16575.929	16754.472	16931.24	17106.161	17279.185	17450.183	17619.076	17785.809	17950.351	18112.641	18272.61	18430.218	18585.372	18738.056	18888.221	19035.852	19180.91	19323.38	19463.177	19600.197	19734.323	19865.473	19993.566	20118.596	20240.523	20359.327	20474.985	20587.461	20696.76	20802.895	20905.915	21005.831	21102.699	21196.504	21287.209	21374.764	21459.169	21540.472	21618.632	21693.777	21765.99	21835.319	21901.843	21965.572	22026.506	22084.639	22140.041	22192.674	22242.624	22289.952	22334.687	22376.98
251	Fiji	892.149	898.76	905.502	912.241	918.757	924.915	930.655	936.021	941.061	945.843	950.43	954.819	958.985	962.953	966.711	970.27	973.64	976.826	979.803	982.586	985.15	987.513	989.652	991.583	993.298	994.801	996.089	997.158	998.019	998.661	999.087	999.293	999.277	999.088	998.711	998.19	997.526	996.715	995.77	994.678	993.452	992.073	990.562	988.922	987.158	985.264	983.24	981.109	978.862	976.511	974.052	971.501	968.867	966.132	963.317	960.421	957.465	954.429	951.325	948.15	944.901	941.587	938.198	934.748	931.245	927.692	924.092	920.454	916.76	913.006	909.192	905.325	901.391	897.403	893.366	889.281	885.156	880.98	876.766	872.504	868.221	863.905	859.563	855.206	850.827	846.454
252	New Caledonia	269.091	272.677	276.255	279.821	283.376	286.913	290.425	293.928	297.409	300.865	304.312	307.727	311.115	314.478	317.814	321.102	324.366	327.579	330.757	333.882	336.977	340.013	342.997	345.934	348.824	351.664	354.449	357.188	359.877	362.528	365.137	367.695	370.22	372.7	375.126	377.509	379.828	382.1	384.325	386.5	388.629	390.713	392.754	394.753	396.704	398.613	400.479	402.291	404.073	405.817	407.512	409.174	410.797	412.378	413.915	415.411	416.866	418.269	419.636	420.95	422.212	423.424	424.591	425.696	426.751	427.748	428.688	429.576	430.412	431.197	431.925	432.616	433.252	433.851	434.414	434.933	435.426	435.878	436.304	436.7	437.068	437.406	437.717	438.015	438.278	438.53
253	Papua New Guinea	7919.825	8084.991	8251.162	8418.346	8586.525	8755.675	8925.773	9096.762	9268.587	9441.133	9614.314	9788.048	9962.263	10136.87	10311.781	10486.891	10662.123	10837.373	11012.492	11187.339	11361.744	11535.624	11708.872	11881.449	12053.279	12224.302	12394.461	12563.656	12731.778	12898.7	13064.33	13228.568	13391.391	13552.789	13712.784	13871.403	14028.583	14184.268	14338.377	14490.822	14641.522	14790.424	14937.471	15082.612	15225.768	15366.891	15505.9	15642.761	15777.429	15909.891	16040.116	16168.08	16293.701	16416.896	16537.541	16655.556	16770.867	16883.485	16993.362	17100.506	17204.907	17306.527	17405.38	17501.49	17594.894	17685.632	17773.725	17859.177	17941.962	18022.05	18099.425	18174.101	18246.105	18315.495	18382.361	18446.759	18508.725	18568.288	18625.438	18680.173	18732.528	18782.497	18830.112	18875.438	18918.517	18959.443
254	Solomon Islands	587.482	599.419	611.343	623.281	635.254	647.297	659.413	671.59	683.861	696.22	708.678	721.249	733.918	746.7	759.576	772.545	785.61	798.763	811.975	825.243	838.538	851.855	865.184	878.507	891.808	905.073	918.279	931.433	944.506	957.477	970.329	983.052	995.652	1008.125	1020.497	1032.777	1044.961	1057.05	1069.046	1080.928	1092.681	1104.327	1115.864	1127.284	1138.607	1149.835	1160.966	1172.006	1182.936	1193.744	1204.437	1215.002	1225.436	1235.73	1245.877	1255.881	1265.723	1275.403	1284.909	1294.228	1303.349	1312.271	1320.978	1329.472	1337.742	1345.769	1353.564	1361.124	1368.442	1375.507	1382.333	1388.928	1395.264	1401.38	1407.259	1412.914	1418.356	1423.587	1428.595	1433.391	1437.975	1442.348	1446.524	1450.495	1454.276	1457.877
255	Vanuatu	264.603	270.402	276.244	282.117	288.017	293.934	299.872	305.825	311.787	317.773	323.766	329.78	335.8	341.846	347.903	353.974	360.069	366.172	372.295	378.412	384.535	390.661	396.776	402.885	408.991	415.081	421.158	427.209	433.249	439.249	445.242	451.187	457.099	462.97	468.811	474.593	480.342	486.028	491.667	497.255	502.792	508.272	513.7	519.07	524.373	529.615	534.787	539.889	544.921	549.889	554.793	559.623	564.376	569.061	573.673	578.204	582.645	587.01	591.291	595.493	599.616	603.652	607.613	611.489	615.283	618.99	622.63	626.173	629.633	633.004	636.294	639.502	642.62	645.648	648.59	651.432	654.18	656.839	659.403	661.871	664.249	666.518	668.708	670.798	672.789	674.676
256	Micronesia	518.995	523.167	527.53	531.996	536.579	541.207	545.832	550.456	555.093	559.774	564.53	569.352	574.226	579.088	583.892	588.6	593.19	597.665	602.012	606.24	610.357	614.336	618.187	621.913	625.509	628.978	632.305	635.488	638.534	641.472	644.227	646.855	649.343	651.717	653.983	656.179	658.276	660.314	662.283	664.18	666.041	667.832	669.559	671.273	672.918	674.496	676.067	677.566	679.006	680.406	681.766	683.059	684.288	685.462	686.541	687.553	688.49	689.319	690.065	690.725	691.284	691.75	692.12	692.363	692.517	692.568	692.519	692.328	692.079	691.71	691.224	690.652	689.975	689.221	688.38	687.493	686.529	685.504	684.438	683.313	682.159	680.964	679.755	678.51	677.295	676.06
257	Guam	161.797	162.896	164.229	165.718	167.245	168.727	170.126	171.464	172.748	174.005	175.243	176.463	177.654	178.812	179.928	181.009	182.039	183.023	183.961	184.854	185.696	186.487	187.224	187.916	188.561	189.156	189.701	190.193	190.64	191.042	191.41	191.729	192.003	192.245	192.456	192.647	192.807	192.949	193.075	193.173	193.255	193.314	193.35	193.376	193.38	193.365	193.335	193.291	193.223	193.146	193.05	192.936	192.803	192.654	192.481	192.288	192.074	191.831	191.562	191.281	190.969	190.637	190.281	189.896	189.496	189.059	188.605	188.125	187.617	187.09	186.536	185.969	185.375	184.77	184.144	183.512	182.865	182.199	181.538	180.865	180.175	179.484	178.797	178.097	177.405	176.71
258	Kiribati	112.407	114.395	116.398	118.414	120.428	122.439	124.433	126.413	128.388	130.343	132.27	134.18	136.058	137.909	139.739	141.538	143.329	145.085	146.832	148.583	150.34	152.099	153.872	155.662	157.46	159.295	161.147	163.017	164.902	166.808	168.697	170.593	172.479	174.36	176.23	178.085	179.925	181.748	183.533	185.309	187.05	188.761	190.432	192.089	193.703	195.289	196.853	198.375	199.879	201.362	202.83	204.279	205.713	207.132	208.544	209.956	211.365	212.761	214.161	215.551	216.932	218.315	219.682	221.04	222.376	223.697	224.986	226.244	227.486	228.686	229.852	230.975	232.065	233.113	234.123	235.097	236.037	236.943	237.811	238.644	239.45	240.235	240.988	241.709	242.423	243.125
259	Marshall Islands	52.994	53.066	53.127	53.167	53.211	53.251	53.289	53.327	53.4	53.514	53.702	53.956	54.299	54.695	55.143	55.634	56.159	56.726	57.321	57.943	58.586	59.239	59.915	60.576	61.232	61.858	62.454	63.028	63.547	64.033	64.457	64.825	65.154	65.424	65.659	65.868	66.033	66.183	66.311	66.437	66.575	66.718	66.873	67.058	67.264	67.496	67.764	68.054	68.386	68.731	69.108	69.5	69.913	70.338	70.758	71.173	71.575	71.965	72.337	72.68	72.987	73.266	73.507	73.7	73.866	73.993	74.081	74.13	74.142	74.133	74.087	74.016	73.924	73.813	73.683	73.551	73.4	73.242	73.084	72.923	72.757	72.587	72.421	72.246	72.087	71.925
260	Micronesia (Fed. States of)	104.433	104.937	105.544	106.227	106.983	107.774	108.609	109.471	110.367	111.301	112.283	113.299	114.349	115.404	116.441	117.43	118.363	119.242	120.075	120.849	121.579	122.253	122.874	123.455	123.993	124.494	124.958	125.391	125.798	126.179	126.546	126.894	127.234	127.559	127.878	128.193	128.51	128.821	129.129	129.419	129.688	129.932	130.151	130.333	130.489	130.594	130.66	130.667	130.622	130.529	130.377	130.17	129.9	129.593	129.229	128.818	128.365	127.871	127.341	126.783	126.216	125.615	125.011	124.389	123.766	123.13	122.509	121.883	121.256	120.642	120.018	119.406	118.792	118.187	117.583	116.975	116.368	115.752	115.135	114.51	113.889	113.252	112.609	111.964	111.302	110.629
261	Nauru	11.26	11.347	11.359	11.312	11.26	11.227	11.222	11.232	11.261	11.291	11.326	11.351	11.381	11.407	11.429	11.454	11.473	11.494	11.507	11.519	11.527	11.531	11.532	11.532	11.527	11.522	11.518	11.507	11.491	11.481	11.461	11.441	11.415	11.397	11.363	11.337	11.307	11.272	11.244	11.207	11.176	11.138	11.1	11.062	11.024	10.979	10.942	10.905	10.861	10.818	10.787	10.743	10.703	10.66	10.623	10.578	10.535	10.499	10.453	10.408	10.373	10.329	10.287	10.244	10.206	10.16	10.123	10.075	10.041	9.996	9.956	9.913	9.871	9.824	9.783	9.742	9.698	9.659	9.611	9.576	9.529	9.489	9.444	9.401	9.363	9.321
262	Northern Mariana Islands	54.816	55.023	55.144	55.194	55.246	55.347	55.471	55.622	55.765	55.913	56.071	56.236	56.38	56.535	56.664	56.775	56.863	56.924	56.954	56.951	56.914	56.846	56.737	56.588	56.407	56.19	55.939	55.642	55.324	54.981	54.599	54.201	53.784	53.354	52.916	52.469	52.015	51.556	51.114	50.664	50.233	49.812	49.401	49.019	48.639	48.28	47.946	47.636	47.336	47.06	46.802	46.565	46.349	46.138	45.929	45.742	45.555	45.365	45.176	44.981	44.769	44.556	44.327	44.081	43.807	43.53	43.225	42.896	42.556	42.189	41.808	41.415	41.002	40.579	40.143	39.713	39.28	38.852	38.425	37.994	37.587	37.176	36.781	36.409	36.052	35.716
